time,Bx,By,Bz,BT
45.945159,-0.37,-26.85,-17.31,31.94
45.953832,-0.49,-26.90,-17.48,32.09
45.963941,-0.59,-26.96,-17.52,32.16
45.973179,-0.39,-27.03,-17.46,32.18
45.982322,-0.33,-27.09,-17.65,32.34
45.992677,-0.02,-27.09,-17.36,32.17
46.002759,-0.17,-27.00,-17.32,32.08
46.013126,-0.25,-26.98,-17.31,32.05
46.022803,-0.39,-27.10,-17.40,32.21
46.036214,-0.01,-26.90,-17.67,32.18
46.043655,-0.09,-26.95,-17.65,32.22
46.052249,-0.33,-26.91,-17.66,32.19
46.062263,-0.51,-27.02,-17.67,32.29
46.071930,-0.65,-27.19,-17.96,32.59
46.081872,-0.53,-27.26,-18.12,32.74
46.093891,-0.47,-27.21,-18.17,32.73
46.102826,-0.63,-27.16,-18.25,32.73
46.112195,-0.87,-27.37,-18.12,32.83
46.122975,-0.89,-27.25,-17.91,32.62
46.132817,-0.77,-26.96,-17.89,32.37
46.152681,-0.71,-26.78,-17.80,32.16
46.154114,-0.77,-26.74,-17.80,32.13
46.167084,-0.75,-26.81,-17.64,32.10
46.173129,-0.58,-26.50,-17.65,31.85
46.182923,-0.33,-26.54,-17.58,31.84
46.194436,-0.23,-26.41,-17.35,31.60
46.203151,-0.02,-26.31,-17.47,31.58
46.213304,0.01,-26.39,-17.68,31.76
46.223382,0.07,-26.63,-17.75,32.00
46.232789,0.11,-26.42,-17.64,31.77
46.254051,0.31,-26.28,-17.78,31.73
46.255772,0.27,-26.28,-17.82,31.75
46.263857,0.37,-26.29,-17.95,31.83
46.273109,0.47,-26.38,-18.05,31.97
46.282116,0.37,-26.53,-18.04,32.08
46.294255,0.15,-26.76,-17.87,32.17
46.303008,0.27,-26.48,-17.89,31.96
46.312211,0.51,-26.67,-17.75,32.04
46.323022,0.61,-26.66,-17.48,31.89
46.332752,0.48,-27.06,-17.57,32.27
46.348274,0.40,-27.04,-17.22,32.06
46.353083,0.29,-26.82,-17.32,31.93
46.362622,0.27,-26.75,-17.48,31.96
46.371549,0.59,-26.60,-17.36,31.77
46.381792,0.67,-26.72,-17.57,31.99
46.394144,0.43,-26.54,-17.71,31.91
46.402235,0.25,-26.65,-17.83,32.06
46.412966,0.43,-26.61,-17.60,31.90
46.422714,0.63,-26.56,-17.65,31.90
46.432658,0.61,-26.54,-17.62,31.86
46.445012,0.61,-26.36,-17.68,31.74
46.452832,0.41,-26.45,-17.91,31.95
46.465216,0.17,-26.57,-17.68,31.91
46.473161,0.35,-26.49,-17.95,32.00
46.481970,0.31,-26.45,-17.95,31.97
46.493904,0.25,-26.41,-17.83,31.87
46.502806,-0.09,-26.55,-17.97,32.06
46.512117,-0.15,-26.59,-17.93,32.07
46.522988,-0.05,-26.51,-17.56,31.80
46.534944,0.03,-26.35,-17.60,31.69
46.549486,0.10,-26.18,-17.59,31.54
46.553881,0.04,-26.20,-17.37,31.43
46.561941,0.08,-26.20,-17.41,31.46
46.573242,0.08,-26.04,-17.55,31.40
46.582111,0.08,-26.03,-17.42,31.32
46.593565,0.02,-26.17,-17.16,31.30
46.601920,-0.09,-26.51,-17.41,31.71
46.612877,-0.19,-26.46,-17.18,31.55
46.623068,0.01,-26.57,-17.14,31.62
46.632183,-0.07,-26.42,-17.02,31.43
46.653943,-0.19,-26.62,-16.96,31.57
46.655863,-0.41,-26.67,-16.98,31.62
46.673940,-0.63,-26.85,-16.96,31.77
46.675966,-0.57,-26.97,-17.17,31.98
46.682109,-0.55,-26.99,-17.09,31.95
46.694162,-0.62,-27.41,-17.24,32.39
46.702595,-0.91,-27.37,-17.40,32.45
46.712074,-0.88,-27.70,-17.57,32.82
46.722321,-0.84,-27.47,-17.77,32.73
46.732360,-0.70,-27.84,-17.76,33.03
46.752770,-0.54,-27.66,-18.09,33.06
46.754597,-0.54,-27.54,-18.03,32.92
46.773065,-0.55,-27.23,-18.04,32.66
46.774707,-0.27,-26.75,-18.03,32.26
46.782198,-0.19,-26.73,-17.91,32.18
46.802729,-0.13,-26.64,-17.72,31.99
46.804543,-0.07,-26.47,-17.60,31.79
46.812364,0.13,-26.26,-17.57,31.59
46.822351,0.24,-26.18,-17.41,31.44
46.833024,0.11,-26.28,-17.60,31.63
46.852118,0.23,-26.57,-17.54,31.84
46.855049,0.17,-26.84,-17.71,32.16
46.862840,-0.12,-27.15,-17.79,32.46
46.872689,-0.16,-27.27,-18.13,32.75
46.883856,-0.32,-27.51,-18.17,32.97
46.895068,-0.50,-27.52,-18.23,33.02
46.903350,-0.40,-27.49,-18.19,32.96
46.912048,-0.28,-27.37,-17.88,32.70
46.924086,-0.38,-27.31,-17.82,32.62
46.934319,-0.35,-27.20,-17.71,32.46
46.944827,-0.04,-27.20,-17.47,32.33
46.953454,0.01,-26.94,-17.34,32.04
46.963603,0.12,-27.04,-17.42,32.16
46.974199,0.32,-27.13,-17.41,32.24
46.985429,0.40,-27.19,-17.53,32.35
46.993972,0.36,-27.23,-17.63,32.44
47.002539,0.54,-27.12,-17.74,32.42
47.013501,0.44,-27.03,-17.57,32.24
47.023316,0.35,-26.56,-17.85,32.00
47.032948,0.59,-26.56,-17.71,31.93
47.045391,0.53,-26.46,-17.48,31.72
47.053745,0.20,-26.13,-17.61,31.51
47.065386,0.14,-26.22,-17.51,31.53
47.072654,0.16,-26.17,-17.59,31.53
47.083102,-0.18,-26.07,-17.73,31.53
47.092001,-0.06,-26.16,-18.01,31.76
47.102947,-0.17,-26.44,-17.93,31.95
47.113128,-0.41,-26.53,-18.03,32.08
47.122148,-0.07,-26.68,-17.95,32.16
47.132272,-0.11,-26.90,-17.91,32.31
47.144786,-0.13,-26.54,-17.93,32.03
47.152257,0.09,-26.37,-17.76,31.79
47.164025,0.33,-26.52,-17.68,31.87
47.173918,0.33,-26.46,-17.45,31.69
47.183457,0.41,-26.31,-17.52,31.62
47.192800,0.31,-26.16,-17.20,31.31
47.203360,0.16,-25.85,-17.44,31.18
47.216580,0.20,-25.93,-17.44,31.24
47.222315,0.06,-26.05,-17.34,31.29
47.232209,-0.09,-26.42,-17.62,31.76
47.245023,0.01,-26.32,-17.39,31.55
47.253283,0.05,-26.45,-17.45,31.69
47.262551,-0.11,-26.45,-17.45,31.69
47.272272,-0.31,-26.73,-17.77,32.10
47.283509,-0.31,-26.89,-17.48,32.07
47.295360,-0.09,-26.93,-17.56,32.15
47.306837,0.01,-26.93,-17.71,32.23
47.315964,-0.05,-26.77,-17.81,32.15
47.323087,-0.17,-26.70,-18.01,32.21
47.332741,-0.39,-26.68,-17.93,32.15
47.343830,-0.29,-26.80,-17.70,32.12
47.353339,-0.17,-26.69,-17.58,31.96
47.363435,-0.27,-26.66,-17.78,32.04
47.373658,-0.30,-26.40,-17.88,31.89
47.383255,-0.54,-26.43,-17.65,31.79
47.394626,-0.54,-26.30,-17.51,31.60
47.403244,-0.54,-26.39,-17.57,31.71
47.413826,-0.29,-26.61,-17.47,31.83
47.422591,-0.21,-26.61,-17.85,32.04
47.436091,-0.27,-26.59,-17.91,32.06
47.454391,-0.15,-26.57,-17.66,31.90
47.455921,-0.29,-26.65,-17.49,31.88
47.464855,-0.19,-26.78,-17.56,32.03
47.472911,-0.07,-26.80,-17.64,32.08
47.482242,-0.01,-26.87,-17.52,32.08
47.495279,-0.09,-26.72,-17.89,32.15
47.502281,0.01,-26.79,-17.79,32.16
47.512392,0.12,-27.04,-17.65,32.29
47.523732,0.08,-27.09,-17.96,32.50
47.540302,0.02,-27.21,-17.96,32.60
47.542691,0.18,-27.26,-18.17,32.76
47.552919,-0.02,-27.38,-18.07,32.81
47.563457,-0.40,-27.66,-17.93,32.97
47.572637,-0.56,-27.66,-17.80,32.90
47.582238,-0.56,-27.31,-17.67,32.53
47.594487,-0.51,-27.08,-17.96,32.50
47.602541,-0.42,-27.30,-17.92,32.66
47.612913,-0.23,-27.14,-17.96,32.54
47.622706,-0.25,-27.02,-17.81,32.36
47.634681,-0.33,-27.00,-17.75,32.32
47.650446,-0.07,-26.65,-18.01,32.16
47.652182,0.11,-26.54,-18.05,32.09
47.662361,0.13,-26.74,-17.89,32.17
47.672641,0.15,-26.72,-17.73,32.07
47.682649,0.09,-26.57,-17.85,32.01
47.695193,-0.03,-26.81,-17.83,32.20
47.701919,0.07,-26.94,-17.83,32.30
47.712382,0.29,-26.89,-18.02,32.37
47.723138,0.15,-26.98,-17.88,32.37
47.738794,0.01,-26.88,-17.79,32.23
47.742848,0.01,-26.91,-17.69,32.21
47.752095,0.05,-26.97,-17.71,32.27
47.762232,-0.05,-27.00,-17.57,32.22
47.772812,-0.05,-26.91,-17.44,32.07
47.783292,-0.27,-26.80,-17.56,32.04
47.794512,-0.23,-26.72,-17.37,31.87
47.801704,-0.11,-26.56,-17.33,31.71
47.812756,0.05,-26.67,-17.44,31.87
47.823416,0.07,-26.49,-17.60,31.81
47.833797,-0.25,-26.43,-17.49,31.70
47.853839,-0.06,-26.22,-17.59,31.57
47.855628,0.08,-26.10,-17.72,31.55
47.870754,-0.12,-26.03,-17.53,31.39
47.874081,-0.10,-25.97,-17.73,31.44
47.882245,-0.24,-26.24,-17.82,31.72
47.894479,-0.26,-26.17,-17.84,31.67
47.902939,-0.36,-26.30,-17.98,31.86
47.912121,-0.08,-26.38,-18.13,32.00
47.923236,-0.18,-26.37,-17.93,31.89
47.934315,-0.30,-26.29,-17.88,31.80
47.942577,0.08,-26.26,-17.88,31.77
47.954178,-0.05,-26.53,-17.74,31.91
47.963006,-0.02,-26.26,-17.84,31.75
47.972301,-0.19,-26.45,-17.49,31.71
47.983671,0.01,-26.54,-17.45,31.76
48.000238,-0.11,-26.58,-17.41,31.77
48.002500,-0.25,-26.54,-17.31,31.69
48.013235,-0.17,-26.70,-17.33,31.83
48.022686,-0.29,-26.72,-17.41,31.89
48.032649,-0.37,-26.65,-17.43,31.84
48.044821,-0.37,-26.74,-17.29,31.84
48.052231,-0.29,-26.67,-17.60,31.96
48.062045,-0.63,-26.80,-17.78,32.16
48.072392,-0.53,-26.80,-17.70,32.12
48.084315,-0.59,-27.11,-17.79,32.43
48.096998,-0.69,-27.24,-17.92,32.61
48.101837,-0.80,-27.48,-17.98,32.85
48.115691,-0.80,-27.57,-18.04,32.95
48.121706,-0.72,-27.90,-18.09,33.26
48.132087,-0.72,-27.90,-18.09,33.26
48.144165,-0.47,-28.06,-17.72,33.19
48.151871,-0.41,-28.06,-17.71,33.19
48.163223,-0.20,-27.77,-17.70,32.93
48.172532,-0.28,-27.62,-17.62,32.77
48.183023,-0.04,-27.34,-17.82,32.63
48.192234,0.12,-27.19,-17.61,32.39
48.203353,0.22,-26.97,-17.57,32.19
48.212400,0.11,-26.80,-17.62,32.08
48.223247,-0.14,-26.29,-17.59,31.63
48.234694,-0.14,-26.11,-17.73,31.56
48.243877,-0.16,-26.19,-18.07,31.82
48.254332,-0.04,-26.31,-18.28,32.04
48.262541,-0.11,-26.55,-17.95,32.05
48.271961,0.01,-26.62,-18.16,32.22
48.284034,-0.05,-26.70,-18.06,32.24
48.293972,0.13,-26.85,-17.85,32.24
48.302575,0.24,-27.07,-18.07,32.55
48.311483,0.24,-27.33,-18.01,32.73
48.322665,0.38,-27.45,-17.87,32.76
48.332665,0.38,-27.08,-17.65,32.33
48.353059,0.44,-26.94,-17.77,32.27
48.354808,0.40,-26.90,-17.44,32.06
48.373684,0.29,-26.86,-17.54,32.08
48.378221,-0.03,-26.62,-17.48,31.85
48.382989,-0.10,-26.35,-17.59,31.68
48.394304,-0.20,-26.18,-17.65,31.57
48.403316,-0.68,-25.95,-17.60,31.37
48.413127,-0.75,-25.90,-17.48,31.25
48.422389,-0.85,-25.93,-17.35,31.21
48.432596,-0.97,-25.98,-17.46,31.32
48.444642,-0.89,-25.88,-17.44,31.22
48.452945,-0.60,-25.97,-17.58,31.37
48.462249,-0.50,-26.28,-17.47,31.57
48.471739,-0.52,-26.11,-17.26,31.31
48.484777,-0.26,-26.14,-17.28,31.33
48.501174,-0.26,-26.30,-17.41,31.55
48.503719,-0.32,-26.19,-17.49,31.50
48.512950,-0.18,-26.29,-17.76,31.73
48.522975,-0.03,-26.37,-17.86,31.85
48.531527,0.09,-26.70,-17.97,32.18
48.545485,-0.01,-26.61,-17.87,32.05
48.553203,0.31,-26.92,-17.90,32.33
48.562311,0.44,-27.00,-17.88,32.38
48.573506,0.46,-26.98,-17.76,32.30
48.586077,0.50,-27.16,-17.84,32.50
48.607454,0.22,-27.15,-17.61,32.36
48.609435,0.16,-27.10,-17.57,32.30
48.615557,0.09,-26.80,-17.50,32.01
48.622756,0.31,-26.82,-17.52,32.04
48.633174,-0.01,-26.87,-17.48,32.06
48.643748,-0.45,-27.00,-17.54,32.20
48.653137,-0.43,-27.11,-17.52,32.28
48.662216,-0.45,-27.03,-17.60,32.26
48.671736,-0.49,-26.79,-17.48,32.00
48.685809,-0.49,-26.74,-17.35,31.88
48.704616,-0.71,-26.93,-17.19,31.96
48.706404,-0.77,-26.97,-17.17,31.98
48.717360,-0.69,-26.79,-17.37,31.93
48.722076,-0.43,-26.61,-17.37,31.78
48.731993,-0.25,-26.69,-17.39,31.85
48.744997,-0.13,-26.45,-17.18,31.53
48.751819,0.31,-26.64,-17.46,31.85
48.762644,0.33,-26.72,-17.58,31.98
48.772224,0.45,-26.58,-17.87,32.03
48.782003,0.47,-26.50,-17.81,31.94
48.804198,0.39,-26.46,-17.72,31.85
48.805966,0.51,-26.48,-17.50,31.74
48.823498,0.33,-26.37,-17.58,31.69
48.825164,0.13,-26.50,-17.68,31.85
48.835361,-0.27,-26.51,-17.51,31.77
48.844817,-0.35,-26.64,-17.25,31.75
48.852919,-0.43,-26.70,-17.14,31.73
48.862313,-0.66,-26.55,-17.30,31.69
48.872214,-0.57,-26.72,-17.29,31.83
48.883226,-0.67,-26.99,-17.39,32.11
48.893830,-0.67,-27.12,-17.42,32.24
48.902813,-0.61,-27.12,-17.42,32.24
48.912100,-0.35,-27.18,-17.36,32.25
48.922762,-0.35,-26.96,-17.60,32.20
48.935624,-0.37,-27.07,-17.67,32.33
48.949351,-0.00,-27.26,-17.74,32.53
48.952285,-0.08,-27.13,-17.75,32.42
48.962005,-0.07,-26.90,-17.71,32.20
48.972331,-0.19,-26.88,-17.89,32.29
48.981720,-0.28,-27.19,-17.79,32.49
48.994282,-0.31,-27.01,-17.94,32.43
49.002622,-0.20,-27.28,-17.71,32.52
49.012051,-0.11,-26.93,-17.67,32.21
49.022336,-0.22,-27.18,-17.50,32.33
49.035937,-0.16,-27.33,-17.55,32.48
49.054829,-0.17,-27.11,-17.75,32.41
49.056089,-0.09,-26.95,-17.71,32.25
49.063758,-0.07,-26.79,-17.73,32.13
49.071737,-0.05,-26.90,-17.71,32.20
49.088289,-0.25,-26.72,-17.99,32.21
49.093752,-0.47,-27.13,-17.94,32.53
49.102688,-0.49,-26.84,-18.06,32.36
49.112277,-0.55,-26.82,-17.95,32.28
49.122159,-0.53,-27.00,-17.79,32.34
49.133139,-0.39,-27.18,-17.65,32.41
49.151353,-0.26,-27.22,-17.50,32.36
49.153612,-0.25,-27.14,-17.52,32.31
49.171905,-0.14,-27.20,-17.48,32.33
49.174503,0.12,-27.04,-17.42,32.16
49.185046,-0.11,-26.96,-17.36,32.07
49.193443,-0.15,-26.73,-17.58,31.99
49.202557,-0.41,-26.89,-17.60,32.14
49.212618,-0.63,-26.86,-17.45,32.04
49.223078,-0.55,-26.92,-17.56,32.15
49.233196,-0.73,-27.05,-17.62,32.29
49.246894,-0.67,-26.99,-17.52,32.19
49.252647,-0.55,-26.98,-17.58,32.20
49.262709,-0.32,-27.23,-17.50,32.37
49.272766,-0.12,-27.32,-17.16,32.26
49.282491,0.14,-27.37,-16.81,32.12
49.293951,0.14,-27.28,-16.91,32.10
49.303465,0.16,-27.23,-16.89,32.04
49.314720,0.16,-27.10,-16.74,31.85
49.322117,0.22,-27.12,-16.91,31.96
49.332346,0.06,-27.13,-16.80,31.91
49.343622,-0.27,-27.02,-16.92,31.88
49.353469,-0.42,-27.23,-17.23,32.22
49.362607,-0.47,-26.89,-17.46,32.06
49.373163,-0.41,-26.92,-17.50,32.11
49.384099,-0.49,-26.82,-17.66,32.11
49.394234,-0.17,-26.95,-17.65,32.22
49.403704,-0.23,-27.11,-17.38,32.20
49.412908,-0.20,-27.15,-17.59,32.35
49.423486,0.10,-27.15,-17.49,32.30
49.432381,0.28,-26.93,-17.30,32.01
49.443851,0.20,-27.22,-17.18,32.19
49.453346,0.38,-27.37,-17.37,32.42
49.463268,0.50,-27.26,-17.35,32.32
49.472666,0.20,-27.27,-17.30,32.30
49.482745,0.03,-26.78,-17.40,31.94
49.508417,0.11,-26.74,-17.35,31.88
49.510412,0.17,-26.58,-17.42,31.78
49.513324,0.13,-26.62,-17.42,31.81
49.522902,0.09,-26.72,-17.75,32.08
49.533517,-0.06,-26.31,-17.66,31.69
49.543883,-0.26,-26.33,-17.74,31.75
49.553150,-0.16,-26.17,-17.92,31.72
49.563236,-0.07,-26.55,-17.93,32.04
49.572952,-0.09,-26.66,-17.75,32.03
49.583483,-0.25,-26.90,-17.77,32.24
49.597358,-0.43,-26.87,-17.75,32.21
49.602775,-0.27,-26.80,-17.58,32.05
49.612276,-0.39,-26.94,-17.37,32.05
49.622736,-0.45,-27.19,-17.26,32.21
49.634312,-0.65,-27.28,-17.26,32.29
49.646790,-0.77,-27.26,-17.38,32.34
49.654020,-0.70,-27.43,-17.69,32.65
49.663260,-0.81,-27.27,-17.73,32.54
49.673169,-0.65,-27.31,-17.73,32.57
49.682988,-0.67,-27.17,-17.91,32.54
49.700726,-0.57,-27.26,-18.04,32.69
49.704348,-0.37,-27.23,-17.94,32.61
49.713689,-0.28,-27.24,-17.88,32.59
49.723357,-0.08,-27.16,-17.94,32.55
49.732930,-0.33,-26.93,-17.95,32.37
49.744359,-0.25,-26.95,-17.83,32.32
49.753503,-0.57,-26.84,-17.81,32.22
49.765126,-0.49,-26.85,-17.74,32.19
49.773151,-0.61,-26.87,-17.58,32.11
49.783338,-0.75,-26.68,-17.49,31.91
49.791807,-0.75,-26.77,-17.43,31.95
49.803328,-0.85,-26.90,-17.33,32.01
49.813326,-0.93,-26.78,-17.08,31.78
49.824336,-0.75,-26.96,-17.00,31.88
49.832928,-0.61,-27.05,-16.86,31.88
49.844727,-0.65,-27.07,-16.78,31.86
49.856032,-0.43,-27.06,-17.00,31.96
49.862824,-0.35,-26.97,-17.29,32.04
49.873380,-0.45,-26.75,-17.25,31.84
49.883453,-0.56,-26.44,-17.12,31.50
49.894211,-0.35,-26.44,-17.12,31.50
49.903539,-0.68,-26.33,-17.28,31.50
49.915439,-0.54,-26.47,-17.65,31.82
49.923264,-0.32,-26.37,-17.86,31.85
49.933947,-0.44,-26.34,-17.61,31.69
49.945057,-0.31,-26.54,-17.43,31.75
49.952758,-0.13,-26.49,-17.56,31.78
49.961849,0.09,-26.66,-17.77,32.04
49.972345,0.19,-26.75,-17.71,32.09
49.982344,0.23,-26.86,-17.73,32.19
49.993710,0.17,-26.75,-17.79,32.13
50.002571,-0.05,-26.76,-17.50,31.98
50.012318,0.01,-26.69,-17.42,31.87
50.023330,-0.33,-26.52,-17.39,31.72
50.035624,-0.45,-26.81,-17.33,31.93
50.051293,-0.29,-26.77,-17.06,31.74
50.053426,-0.29,-26.72,-17.16,31.75
50.061861,-0.15,-26.58,-17.35,31.74
50.072136,0.19,-26.58,-17.13,31.62
50.082990,0.03,-26.81,-17.19,31.85
50.094239,0.21,-26.93,-17.53,32.14
50.102612,0.42,-27.16,-17.67,32.40
50.113064,0.62,-27.11,-17.74,32.40
50.122134,0.36,-27.18,-18.01,32.61
50.132249,0.24,-27.16,-18.09,32.64
50.143866,0.22,-27.01,-17.88,32.40
50.153044,-0.31,-27.11,-17.85,32.46
50.163008,-0.15,-26.93,-17.83,32.30
50.174883,-0.35,-26.86,-17.87,32.26
50.182750,-0.25,-26.90,-17.91,32.31
50.195012,-0.13,-26.79,-17.85,32.19
50.203393,-0.17,-26.75,-17.79,32.13
50.212640,-0.35,-26.76,-17.62,32.04
50.224123,-0.31,-26.86,-17.66,32.14
50.233467,-0.01,-26.73,-17.58,31.99
50.255880,-0.13,-26.91,-17.56,32.13
50.257317,0.15,-26.91,-17.48,32.09
50.262361,0.30,-27.00,-17.47,32.17
50.272776,0.14,-27.11,-17.40,32.21
50.282889,0.26,-27.13,-17.28,32.16
50.294559,0.56,-27.27,-17.55,32.43
50.307462,0.70,-27.30,-17.31,32.33
50.312042,0.62,-27.32,-17.43,32.41
50.323059,0.48,-27.06,-17.38,32.16
50.331969,0.05,-27.00,-17.28,32.06
50.351258,-0.05,-26.87,-17.25,31.93
50.353618,-0.23,-26.72,-17.14,31.74
50.370754,-0.07,-26.83,-17.25,31.90
50.373302,-0.03,-26.66,-16.84,31.53
50.383187,-0.03,-26.72,-17.04,31.69
50.395091,-0.09,-26.57,-17.19,31.65
50.403361,0.23,-26.82,-17.30,31.92
50.412613,0.48,-27.04,-17.30,32.10
50.422017,0.39,-26.77,-17.30,31.87
50.432181,0.47,-26.75,-17.52,31.98
50.445201,0.43,-26.70,-17.42,31.88
50.453794,0.25,-26.69,-17.42,31.88
50.462265,0.09,-26.49,-17.21,31.59
50.472103,0.05,-26.59,-17.06,31.59
50.484041,0.07,-26.32,-17.37,31.54
50.500332,0.23,-26.22,-17.35,31.44
50.502198,0.13,-26.52,-17.21,31.62
50.513694,0.27,-26.43,-17.08,31.47
50.522872,-0.06,-26.28,-17.26,31.44
50.531916,-0.02,-26.20,-17.59,31.56
50.544057,0.03,-26.43,-17.91,31.93
50.553112,0.25,-26.48,-17.87,31.95
50.562249,-0.07,-26.66,-17.62,31.95
50.572805,-0.35,-26.56,-17.43,31.77
50.582871,-0.42,-26.47,-17.66,31.83
50.595556,-0.38,-26.48,-17.84,31.93
50.603199,-0.25,-26.58,-17.62,31.89
50.615709,-0.01,-26.62,-17.48,31.85
50.623400,0.15,-26.49,-17.52,31.76
50.641036,0.05,-26.67,-17.48,31.89
50.642965,0.35,-26.68,-17.71,32.03
50.654064,0.37,-26.85,-17.96,32.31
50.663293,0.70,-26.93,-17.84,32.31
50.673307,0.54,-26.94,-17.78,32.29
50.683297,0.34,-26.94,-17.88,32.34
50.694086,0.06,-27.21,-17.96,32.60
50.702294,-0.28,-27.37,-17.82,32.66
50.712123,-0.29,-27.06,-17.79,32.38
50.723441,-0.22,-27.22,-17.53,32.38
50.732212,-0.37,-26.95,-17.73,32.26
50.751953,-0.63,-26.74,-17.39,31.90
50.753953,-0.73,-26.74,-17.53,31.98
50.766088,-0.51,-26.67,-17.51,31.90
50.773211,-0.33,-26.48,-17.33,31.65
50.782770,-0.22,-26.34,-17.35,31.54
50.794358,-0.21,-26.43,-17.53,31.72
50.803430,-0.38,-26.20,-17.82,31.69
50.812817,-0.13,-26.47,-17.49,31.73
50.822807,-0.15,-26.59,-17.83,32.02
50.832980,0.09,-26.64,-17.56,31.91
50.845644,0.30,-26.95,-17.50,32.13
50.853590,0.25,-26.78,-17.44,31.96
50.863200,0.25,-26.82,-17.44,31.99
50.872304,0.09,-26.71,-17.52,31.94
50.882954,0.19,-26.65,-17.29,31.77
50.902991,0.13,-26.56,-17.15,31.62
50.904721,0.07,-26.47,-17.20,31.56
50.921773,-0.15,-26.49,-17.45,31.72
50.923991,-0.26,-26.36,-17.32,31.54
50.933043,-0.36,-26.43,-17.51,31.71
50.945432,-0.32,-26.40,-17.51,31.68
50.953850,-0.09,-26.60,-17.43,31.80
50.962623,-0.37,-26.66,-17.27,31.77
50.973268,-0.25,-26.74,-17.48,31.95
50.982272,-0.37,-26.94,-17.37,32.05
51.001606,-0.13,-26.89,-17.31,31.97
51.003540,-0.37,-26.80,-17.54,32.03
51.019067,-0.25,-27.00,-17.56,32.21
51.022674,-0.23,-26.89,-17.67,32.18
51.032676,-0.29,-26.83,-17.54,32.06
51.045472,-0.11,-26.77,-17.70,32.09
51.052922,-0.19,-26.84,-17.77,32.19
51.063078,-0.01,-26.70,-17.89,32.14
51.077863,-0.21,-26.77,-17.87,32.19
51.082259,-0.17,-26.73,-17.73,32.08
51.095224,-0.19,-26.59,-17.81,32.00
51.103376,-0.11,-26.79,-17.69,32.10
51.113390,-0.03,-26.95,-17.71,32.25
51.123284,0.21,-26.83,-17.67,32.12
51.133713,0.15,-26.66,-17.77,32.04
51.145042,0.09,-26.70,-17.68,32.02
51.151727,0.15,-26.72,-17.69,32.04
51.162893,0.39,-26.72,-17.83,32.13
51.172960,0.23,-26.70,-17.75,32.06
51.181860,0.21,-26.59,-17.64,31.91
51.195321,0.00,-26.19,-17.88,31.71
51.202693,-0.28,-26.32,-18.01,31.89
51.211936,-0.16,-26.29,-17.80,31.75
51.223460,0.06,-26.22,-17.74,31.66
51.232216,0.12,-26.19,-17.74,31.63
51.245789,0.18,-26.19,-17.74,31.63
51.253705,0.33,-26.41,-17.79,31.85
51.262631,0.43,-26.32,-17.95,31.86
51.273410,0.53,-26.50,-17.68,31.86
51.293627,0.57,-26.62,-17.44,31.83
51.295353,0.59,-26.68,-17.42,31.87
51.302382,0.29,-26.86,-17.46,32.04
51.312249,0.09,-26.76,-17.29,31.86
51.322911,-0.35,-26.57,-17.33,31.73
51.332907,-0.48,-26.28,-17.30,31.47
51.344051,-0.78,-26.06,-17.38,31.33
51.352278,-0.66,-25.99,-17.40,31.28
51.362748,-0.66,-25.96,-17.60,31.36
51.373770,-0.75,-25.87,-17.73,31.37
51.381934,-0.83,-25.77,-17.74,31.30
51.403779,-0.83,-25.65,-17.91,31.30
51.405319,-0.52,-25.97,-18.00,31.60
51.419630,-0.58,-26.15,-18.06,31.78
51.422662,-0.49,-26.60,-17.89,32.06
51.431982,-0.67,-26.70,-18.09,32.25
51.445390,-0.67,-26.95,-17.93,32.37
51.452337,-0.65,-27.11,-17.77,32.42
51.462032,-0.35,-26.84,-17.99,32.31
51.472808,-0.09,-27.08,-17.83,32.42
51.483076,-0.02,-27.09,-17.53,32.27
51.506234,0.04,-27.31,-17.39,32.38
51.508650,0.06,-27.24,-17.32,32.28
51.512866,0.12,-27.16,-17.14,32.12
51.522772,0.08,-27.03,-17.21,32.04
51.533344,0.01,-26.82,-17.34,31.94
51.543400,0.02,-27.07,-17.15,32.04
51.553412,-0.27,-26.89,-17.48,32.07
51.562776,-0.43,-26.87,-17.50,32.07
51.573333,-0.39,-26.65,-17.58,31.93
51.582699,-0.35,-26.49,-17.51,31.75
51.591420,-0.57,-26.90,-17.52,32.11
51.604043,-0.63,-26.87,-17.76,32.21
51.614220,-0.77,-27.04,-17.85,32.41
51.623531,-0.89,-26.84,-18.03,32.34
51.632661,-0.87,-27.03,-17.72,32.33
51.642224,-0.93,-26.94,-17.89,32.36
51.653371,-0.99,-26.96,-17.93,32.40
51.663250,-0.91,-27.02,-17.99,32.47
51.673164,-0.61,-26.67,-17.82,32.08
51.683408,-0.64,-26.50,-17.61,31.82
51.701317,-0.56,-26.44,-17.39,31.66
51.704934,-0.55,-26.62,-17.10,31.64
51.713923,-0.23,-26.70,-17.27,31.80
51.725440,-0.33,-26.70,-17.23,31.78
51.733319,-0.27,-26.63,-17.25,31.73
51.744398,-0.59,-26.61,-17.60,31.91
51.752755,-0.69,-26.74,-17.70,32.08
51.763546,-0.57,-26.68,-17.55,31.94
51.771735,-0.53,-26.78,-17.54,32.02
51.782139,-0.41,-26.89,-17.75,32.23
51.792177,-0.45,-26.87,-17.54,32.09
51.803824,-0.27,-27.04,-17.61,32.27
51.815142,-0.17,-26.87,-17.56,32.10
51.823310,0.03,-26.92,-17.28,31.99
51.832854,0.03,-26.84,-17.42,32.00
51.844024,-0.05,-26.94,-17.34,32.04
