time,Bx,By,Bz,BT
6.089138,0.55,30.66,-17.82,35.47
6.098187,0.19,30.74,-17.75,35.49
6.108024,0.31,30.85,-17.69,35.56
6.118472,0.45,31.02,-17.36,35.55
6.130379,0.61,31.07,-17.36,35.60
6.139422,0.47,30.85,-17.26,35.36
6.148057,0.21,30.97,-17.25,35.45
6.158915,-0.07,30.95,-17.36,35.49
6.168200,0.15,31.02,-17.34,35.54
6.177755,0.41,30.85,-17.32,35.39
6.188925,0.64,30.67,-17.34,35.23
6.199048,0.34,30.36,-17.47,35.03
6.208536,0.12,30.42,-17.49,35.09
6.218826,0.12,30.41,-17.63,35.15
6.230058,0.22,30.23,-17.68,35.02
6.239520,0.20,30.16,-17.56,34.90
6.248456,0.04,30.30,-17.86,35.17
6.257892,-0.07,30.43,-17.92,35.31
6.267670,-0.39,30.76,-17.91,35.59
6.280147,-0.34,31.03,-18.01,35.88
6.302202,-0.10,31.25,-18.01,36.06
6.303981,-0.22,31.44,-18.19,36.33
6.306944,-0.22,31.48,-18.23,36.38
6.316647,-0.14,31.37,-18.26,36.30
6.327776,-0.26,31.18,-18.01,36.00
6.339100,-0.20,31.17,-18.14,36.07
6.347422,-0.08,31.19,-18.20,36.11
6.357592,-0.14,31.14,-17.93,35.93
6.367918,-0.20,31.01,-17.89,35.80
6.381877,-0.08,31.09,-17.54,35.70
6.403847,0.09,31.07,-17.42,35.63
6.405876,0.00,31.33,-17.54,35.91
6.409229,0.02,31.50,-17.33,35.95
6.417399,0.14,31.48,-17.22,35.88
6.426780,0.04,31.35,-17.31,35.81
6.437469,0.33,31.24,-17.27,35.70
6.447343,0.43,31.20,-17.50,35.77
6.457317,0.55,31.03,-17.55,35.66
6.468460,0.51,31.12,-17.60,35.75
6.481466,0.59,31.08,-17.56,35.70
6.499539,0.57,31.01,-17.67,35.69
6.501539,0.47,30.79,-17.57,35.46
6.511948,0.65,30.76,-17.36,35.32
6.522036,0.33,30.74,-17.61,35.43
6.526801,0.19,30.65,-17.57,35.33
6.538431,0.15,30.69,-17.38,35.27
6.548171,0.15,30.65,-17.47,35.28
6.557903,0.13,30.55,-17.22,35.07
6.567944,0.17,30.68,-17.15,35.15
6.576749,0.21,30.99,-17.25,35.46
6.587113,0.19,30.88,-17.28,35.39
6.597802,0.35,30.89,-17.17,35.35
6.613102,0.27,30.92,-17.13,35.34
6.617700,0.11,31.02,-17.48,35.61
6.631402,0.00,31.15,-17.25,35.61
6.643165,0.00,31.29,-17.45,35.83
6.647642,0.00,31.13,-17.52,35.72
6.657199,0.09,30.93,-17.31,35.44
6.667810,0.09,31.08,-17.35,35.59
6.677978,0.15,31.17,-17.21,35.61
6.688757,0.20,31.39,-17.14,35.76
6.698080,0.16,31.25,-16.90,35.53
6.707436,0.39,31.08,-17.15,35.50
6.718535,0.53,30.77,-16.95,35.13
6.726904,0.55,30.97,-16.97,35.32
6.740826,0.29,30.95,-17.32,35.47
6.747645,0.35,30.96,-17.40,35.52
6.757895,0.21,30.84,-17.46,35.43
6.767712,0.19,30.69,-17.51,35.33
6.777502,0.09,30.78,-17.55,35.43
6.789581,-0.13,30.82,-17.54,35.46
6.796969,-0.23,30.98,-17.87,35.76
6.807657,-0.15,30.91,-17.77,35.65
6.818131,0.03,30.94,-17.73,35.66
6.827575,-0.07,30.89,-17.63,35.57
6.838787,-0.13,30.92,-17.77,35.67
6.848642,-0.17,30.76,-17.79,35.53
6.856494,-0.05,30.93,-17.67,35.62
6.867726,0.11,30.98,-17.38,35.53
6.877669,0.15,30.99,-17.25,35.46
6.890232,-0.07,31.06,-17.44,35.62
6.897098,-0.10,31.22,-17.47,35.78
6.907060,-0.22,31.17,-17.39,35.69
6.917637,-0.16,31.10,-17.43,35.65
6.927384,0.08,31.24,-17.21,35.67
6.939255,-0.25,30.97,-17.54,35.59
6.946701,-0.36,30.96,-17.72,35.68
6.956696,-0.19,30.97,-17.58,35.61
6.967808,-0.11,30.58,-17.55,35.26
6.978490,-0.09,30.51,-17.67,35.25
6.988494,0.13,30.49,-17.65,35.22
6.996785,0.21,30.56,-17.61,35.27
7.007505,0.07,30.63,-17.65,35.35
7.018167,0.41,30.69,-17.38,35.27
7.029239,0.37,30.65,-17.38,35.24
7.045222,0.15,30.54,-17.49,35.20
7.049361,0.05,30.86,-17.40,35.43
7.057043,-0.01,30.85,-17.09,35.27
7.066825,-0.13,30.59,-17.40,35.19
7.078332,-0.17,30.64,-17.44,35.26
7.088700,0.07,30.56,-17.47,35.21
7.097280,0.25,30.63,-17.55,35.30
7.108179,0.41,30.65,-17.49,35.29
7.118893,0.35,30.74,-17.36,35.31
7.128000,0.59,30.83,-17.32,35.37
7.142665,0.67,30.79,-17.45,35.40
7.147228,0.73,31.29,-17.27,35.74
7.158545,0.77,31.33,-17.17,35.73
7.169037,0.36,31.35,-17.39,35.85
7.177954,0.10,31.20,-17.46,35.76
7.189450,-0.01,31.10,-17.29,35.58
7.196816,0.11,31.07,-17.54,35.68
7.207533,0.15,30.89,-17.58,35.54
7.217964,0.25,31.02,-17.50,35.61
7.227766,0.01,31.03,-17.17,35.46
7.247290,0.09,30.83,-16.97,35.19
7.265380,0.43,30.92,-16.88,35.23
7.266779,0.51,30.90,-16.86,35.20
7.267399,0.61,30.86,-16.85,35.17
7.277189,0.57,30.74,-16.76,35.01
7.289968,0.37,30.90,-16.88,35.21
7.296939,-0.05,30.73,-16.68,34.97
7.307499,0.07,30.56,-16.93,34.93
7.317581,0.19,30.81,-17.09,35.23
7.327337,0.01,30.83,-16.97,35.19
7.347670,0.13,30.76,-16.93,35.11
7.349367,0.23,30.70,-16.89,35.04
7.366955,0.03,30.96,-17.00,35.32
7.369189,0.05,30.88,-17.01,35.26
7.379897,0.31,30.77,-17.17,35.23
7.388527,0.27,30.88,-17.15,35.32
7.396896,-0.09,30.63,-17.22,35.14
7.407433,-0.21,30.55,-17.34,35.13
7.417232,-0.27,30.68,-17.27,35.21
7.427470,-0.29,30.79,-17.42,35.38
7.437839,-0.09,30.57,-17.13,35.04
7.446954,-0.11,30.56,-17.11,35.02
7.456388,-0.41,30.65,-17.17,35.13
7.467485,-0.23,30.54,-16.88,34.90
7.477305,-0.09,30.69,-16.88,35.02
7.491817,0.12,30.34,-16.83,34.70
7.497524,-0.00,30.23,-16.95,34.66
7.507422,-0.32,30.22,-16.75,34.55
7.517477,-0.20,30.33,-16.83,34.68
7.527871,-0.20,30.24,-16.79,34.59
7.538230,-0.00,30.41,-16.97,34.82
7.547443,-0.13,30.48,-17.26,35.03
7.557571,-0.17,30.34,-17.20,34.87
7.567381,-0.13,30.64,-17.21,35.14
7.577826,0.11,30.83,-16.97,35.19
7.588024,0.23,30.84,-17.09,35.26
7.597528,0.21,30.95,-17.11,35.37
7.607127,0.27,31.03,-17.03,35.40
7.618034,0.31,31.03,-16.76,35.27
7.628989,0.35,31.03,-16.72,35.25
7.647777,0.49,31.08,-16.78,35.33
7.649449,0.55,31.02,-16.95,35.36
7.663350,0.69,31.04,-17.07,35.43
7.667961,0.67,31.02,-16.95,35.36
7.677756,0.65,31.00,-17.17,35.44
7.688485,0.67,31.02,-17.05,35.40
7.696930,0.71,31.13,-17.17,35.56
7.708006,0.83,31.02,-17.15,35.45
7.717606,0.81,31.16,-17.11,35.56
7.729287,0.57,31.17,-16.98,35.50
7.744521,0.35,31.06,-17.00,35.41
7.747184,0.31,30.97,-17.21,35.43
7.756578,0.21,30.85,-17.01,35.23
7.768165,0.25,30.74,-16.99,35.12
7.782152,0.34,30.55,-16.89,34.91
7.789017,0.15,30.73,-17.20,35.22
7.798060,0.13,30.74,-17.51,35.38
7.808553,0.21,30.83,-17.52,35.46
7.818662,0.09,30.91,-17.50,35.52
7.828502,0.12,31.25,-17.66,35.90
7.844593,0.13,31.12,-17.75,35.83
7.847674,0.08,31.54,-17.78,36.21
7.867175,-0.22,31.34,-17.80,36.05
7.869068,-0.20,31.06,-17.31,35.56
7.877819,-0.16,31.16,-17.04,35.52
7.889861,-0.20,31.17,-16.77,35.39
7.897300,-0.27,30.97,-16.75,35.21
7.907717,-0.17,30.68,-16.59,34.87
7.917440,0.07,30.90,-16.41,34.99
7.927162,0.13,30.67,-16.64,34.90
7.944843,0.57,30.79,-16.64,35.01
7.947430,0.59,30.94,-16.68,35.15
7.962550,0.45,30.72,-16.68,34.96
7.968659,0.45,30.77,-16.82,35.07
7.976738,0.57,30.97,-16.88,35.28
7.989671,0.47,31.01,-16.94,35.33
7.997045,0.39,31.03,-17.03,35.40
8.007034,0.27,30.96,-16.97,35.30
8.016685,-0.03,30.92,-16.94,35.26
8.027089,0.17,31.14,-17.11,35.53
8.038569,0.39,31.03,-17.03,35.40
8.047319,0.47,30.77,-17.01,35.16
8.056587,0.48,30.55,-17.20,35.06
8.067627,0.39,30.66,-17.05,35.08
8.077230,0.37,30.64,-17.12,35.10
8.089406,0.38,30.46,-17.20,34.98
8.097864,0.54,30.38,-17.08,34.86
8.108057,0.42,30.11,-17.23,34.69
8.118945,0.22,30.39,-17.20,34.92
8.126976,0.21,30.66,-17.20,35.16
8.139389,0.25,30.75,-17.11,35.19
8.147602,0.43,30.73,-17.26,35.25
8.156990,0.27,31.10,-17.15,35.51
8.167697,0.20,31.32,-17.08,35.67
8.178308,0.02,31.41,-17.27,35.84
8.188822,0.02,31.54,-16.87,35.77
8.198071,0.00,31.25,-16.98,35.57
8.208692,-0.04,31.14,-16.86,35.42
8.218596,-0.06,31.29,-16.85,35.54
8.227458,-0.14,31.44,-16.77,35.63
8.237895,-0.12,31.20,-16.85,35.46
8.247827,0.21,30.93,-16.67,35.13
8.257915,0.37,31.16,-16.55,35.29
8.269295,0.19,31.09,-16.90,35.38
8.277765,0.31,31.16,-16.69,35.35
8.297373,0.15,31.22,-16.71,35.41
8.299312,-0.04,31.44,-16.62,35.56
8.312781,0.04,31.33,-16.69,35.50
8.316366,0.11,31.09,-16.61,35.25
8.326868,-0.16,31.24,-16.73,35.44
8.339861,-0.28,31.35,-16.85,35.59
8.347507,-0.16,31.55,-16.64,35.67
8.358186,-0.50,31.50,-16.60,35.61
8.367671,-0.26,31.55,-16.87,35.78
8.377602,0.13,31.20,-16.90,35.48
8.390007,0.01,31.09,-16.75,35.31
8.397701,0.04,31.24,-16.83,35.48
8.407341,-0.02,31.33,-16.79,35.54
8.417027,0.07,30.87,-16.70,35.10
8.430250,0.05,30.73,-16.64,34.95
8.450246,0.17,31.02,-16.80,35.27
8.452572,0.07,30.97,-16.53,35.10
8.458029,-0.19,31.09,-16.19,35.05
8.467179,-0.10,31.26,-16.56,35.38
8.477967,-0.10,31.22,-16.56,35.34
8.487965,0.15,31.09,-16.73,35.30
8.497882,0.25,31.05,-16.69,35.25
8.507854,0.29,30.96,-16.96,35.30
8.518301,0.19,30.77,-16.95,35.14
8.529175,-0.09,30.77,-17.32,35.31
8.538702,-0.17,30.60,-17.81,35.40
8.547912,-0.15,30.71,-17.54,35.36
8.565451,-0.21,30.71,-17.40,35.30
8.568123,-0.33,30.92,-17.11,35.35
8.578290,-0.46,31.16,-17.00,35.50
8.589229,-0.64,31.39,-16.95,35.68
8.598209,-0.34,31.57,-16.76,35.74
8.607866,-0.18,31.43,-16.41,35.45
8.617071,-0.04,31.58,-16.23,35.51
8.633723,-0.12,31.29,-16.31,35.28
8.640692,0.01,31.18,-16.26,35.16
8.648848,-0.15,31.07,-16.34,35.10
8.658692,-0.31,30.88,-16.57,35.05
8.667202,-0.13,30.70,-16.53,34.86
8.676711,-0.21,30.36,-16.74,34.67
8.687317,-0.08,30.29,-16.77,34.62
8.697307,-0.08,30.32,-16.81,34.67
8.707237,-0.00,30.12,-16.83,34.50
8.717855,-0.18,30.16,-16.69,34.48
8.729746,-0.14,29.89,-16.53,34.16
8.739607,-0.04,30.08,-16.34,34.23
8.747797,-0.00,30.11,-16.42,34.30
8.757989,-0.02,30.23,-16.31,34.34
8.767964,-0.28,30.21,-16.19,34.28
8.778192,-0.44,30.02,-16.00,34.02
8.788169,-0.54,30.08,-15.77,33.97
8.797273,-0.46,30.04,-15.96,34.02
8.806844,-0.34,30.27,-16.04,34.26
8.817194,-0.26,30.12,-16.11,34.16
8.828411,-0.48,30.01,-16.23,34.12
8.837574,-0.32,30.06,-16.34,34.22
8.847606,0.18,30.25,-16.60,34.51
8.858622,0.34,30.32,-16.85,34.69
8.867615,0.54,30.57,-16.99,34.97
8.878200,0.49,30.73,-16.93,35.09
8.888401,0.70,30.70,-16.93,35.06
8.898105,0.60,30.64,-17.06,35.07
8.907446,0.63,30.86,-17.01,35.24
8.917505,0.45,30.86,-17.01,35.24
8.927553,0.23,30.67,-16.83,34.98
8.937830,0.25,30.77,-17.13,35.22
8.947523,0.07,30.75,-17.17,35.22
8.957533,-0.13,30.66,-17.22,35.17
8.967077,-0.33,30.53,-17.36,35.13
8.977438,-0.21,30.77,-17.25,35.28
8.988727,-0.02,30.35,-17.22,34.90
8.996759,-0.02,30.23,-17.08,34.72
9.007076,-0.23,30.29,-17.43,34.95
9.016872,-0.30,29.90,-17.10,34.45
9.027691,-0.40,29.69,-16.96,34.19
9.037965,0.23,29.62,-17.15,34.23
9.048519,0.18,29.78,-17.29,34.43
9.059384,0.23,29.65,-17.32,34.34
9.068978,0.26,29.82,-17.15,34.40
9.080774,0.34,29.91,-17.29,34.54
9.089671,0.48,30.04,-16.92,34.48
9.098651,0.64,30.68,-17.04,35.10
9.108352,0.63,30.71,-17.12,35.17
9.118467,0.25,30.87,-16.84,35.16
9.128419,0.39,30.80,-16.70,35.03
9.141755,0.33,30.87,-16.78,35.13
9.148877,0.01,30.99,-16.57,35.14
9.157953,-0.02,31.19,-16.59,35.33
9.167909,-0.09,30.94,-16.84,35.23
9.178658,-0.17,30.84,-16.55,35.00
9.191768,-0.20,31.23,-16.44,35.29
9.198139,-0.20,31.10,-16.57,35.24
9.207420,-0.12,31.24,-16.65,35.40
9.217227,-0.36,31.28,-16.89,35.55
9.229051,-0.12,31.32,-17.12,35.70
9.248651,-0.24,31.25,-17.00,35.58
9.250348,0.02,31.67,-16.89,35.89
9.262497,-0.10,31.38,-17.04,35.71
9.268195,0.04,31.32,-17.14,35.70
9.277537,0.12,31.21,-17.12,35.59
9.289119,0.04,31.28,-17.14,35.67
9.297489,0.31,31.09,-16.65,35.27
9.307153,0.19,31.08,-16.53,35.20
9.317826,0.39,30.90,-16.72,35.14
9.329360,0.25,30.69,-16.68,34.93
9.344233,0.33,30.67,-16.49,34.82
9.350006,0.32,30.44,-16.23,34.50
9.358003,0.11,30.54,-16.23,34.58
9.367898,0.20,30.43,-16.11,34.43
9.377445,0.10,30.39,-16.29,34.48
9.388425,0.14,30.31,-16.48,34.50
9.398500,0.20,30.49,-16.50,34.67
9.407278,0.05,30.56,-16.64,34.80
9.417681,0.17,30.72,-16.80,35.02
9.428044,0.15,30.92,-17.05,35.31
9.439609,0.43,31.06,-17.17,35.49
9.448145,0.11,30.86,-17.28,35.37
9.458477,0.13,31.00,-17.31,35.51
9.468649,0.20,31.22,-17.27,35.68
9.478594,0.06,31.19,-17.17,35.61
9.488345,0.05,31.14,-16.88,35.42
9.498412,-0.11,31.07,-16.86,35.35
9.508106,-0.19,30.88,-16.71,35.11
9.518167,-0.47,30.68,-16.55,34.86
9.527987,-0.07,30.72,-16.32,34.78
9.538183,-0.13,30.67,-16.26,34.71
9.548469,-0.17,30.57,-16.39,34.69
9.557442,-0.23,30.55,-16.47,34.71
9.567363,0.01,30.58,-16.64,34.82
9.579581,0.21,30.78,-16.84,35.08
9.600164,0.31,30.86,-16.97,35.22
9.602003,0.39,31.02,-17.17,35.46
9.607353,0.10,31.19,-17.39,35.70
9.617017,0.21,31.19,-17.11,35.58
9.627779,0.19,31.08,-17.09,35.47
9.640106,0.37,30.95,-17.09,35.36
9.647477,0.17,30.83,-16.95,35.18
9.657064,0.01,30.82,-16.80,35.10
9.667288,-0.01,30.71,-16.78,34.99
9.677498,0.35,30.76,-16.53,34.92
9.694119,0.37,30.78,-16.45,34.90
9.697492,0.27,30.94,-16.90,35.25
9.708568,0.31,31.03,-16.72,35.25
9.717542,0.21,31.26,-16.54,35.36
9.727182,0.35,31.29,-16.67,35.45
9.739291,0.49,31.01,-16.63,35.19
9.748022,0.45,31.23,-16.71,35.42
9.757065,0.13,31.05,-16.69,35.25
9.767563,0.17,31.04,-16.57,35.19
9.779116,0.17,31.01,-16.40,35.07
9.798768,0.13,30.97,-16.34,35.02
9.800247,0.21,30.98,-16.55,35.13
9.809321,0.15,30.93,-16.49,35.05
9.817201,-0.04,31.21,-16.50,35.30
9.827586,-0.09,31.03,-16.42,35.10
9.837037,-0.12,31.13,-16.77,35.36
9.848308,-0.20,31.24,-16.93,35.53
9.858173,-0.04,31.43,-16.95,35.71
9.868405,-0.04,31.50,-17.04,35.82
9.878644,-0.38,31.51,-16.95,35.78
9.888849,-0.24,31.67,-16.99,35.94
9.898646,-0.20,31.49,-16.89,35.74
9.908132,-0.12,31.53,-16.95,35.79
9.918871,-0.02,31.39,-16.67,35.54
9.927274,-0.06,31.38,-16.73,35.57
9.939247,-0.10,31.17,-16.63,35.33
9.949013,-0.11,31.06,-16.69,35.26
9.957801,0.25,30.95,-16.57,35.10
9.968590,0.15,30.73,-16.53,34.89
9.978518,0.29,30.81,-16.80,35.10
9.992979,0.29,30.85,-16.86,35.15
9.997931,0.17,31.01,-16.88,35.31
10.011374,0.41,30.87,-16.64,35.07
10.016861,0.27,30.81,-16.74,35.07
10.027306,0.29,30.89,-16.55,35.05
10.038908,0.07,30.82,-16.80,35.10
10.047733,0.05,30.98,-16.76,35.23
10.059639,0.01,30.94,-16.40,35.01
10.069069,-0.07,30.86,-16.36,34.93
10.077463,-0.31,30.68,-16.49,34.83
10.088529,-0.41,30.86,-16.67,35.08
10.097971,-0.21,30.89,-16.88,35.20
10.108576,-0.17,30.80,-16.98,35.17
10.118176,0.01,30.87,-16.78,35.14
10.126644,0.15,30.65,-16.84,34.97
10.142267,-0.05,30.74,-17.11,35.18
10.148166,0.09,30.79,-17.11,35.22
10.158174,0.37,30.88,-17.05,35.28
10.169129,0.23,30.54,-16.97,34.93
10.177423,-0.15,30.58,-16.64,34.82
10.188650,-0.09,30.58,-16.82,34.90
10.198259,-0.31,30.60,-17.01,35.01
10.207521,-0.29,30.84,-16.90,35.16
10.217556,-0.21,30.82,-16.71,35.06
10.236860,-0.33,30.88,-16.51,35.02
10.238586,-0.03,30.88,-16.51,35.02
10.248078,0.11,31.19,-16.42,35.25
10.257552,0.33,31.16,-16.63,35.32
10.268737,0.17,31.08,-16.49,35.18
10.278189,0.19,31.06,-16.38,35.11
10.288692,0.01,30.93,-16.51,35.06
10.298147,-0.05,30.93,-16.65,35.13
10.308282,0.11,31.11,-16.69,35.30
10.318539,-0.20,31.20,-16.75,35.42
10.327417,-0.25,31.01,-17.12,35.42
10.338572,-0.58,31.17,-16.91,35.46
10.348479,-0.30,31.36,-17.06,35.70
10.358517,-0.16,31.36,-17.02,35.68
10.368378,-0.22,31.31,-17.06,35.65
10.387040,-0.22,31.39,-17.30,35.84
10.388809,-0.43,30.81,-17.31,35.34
10.398173,-0.57,30.68,-17.44,35.30
10.407308,-0.65,30.78,-17.04,35.19
10.417141,-0.35,30.55,-17.30,35.11
10.427885,-0.41,30.56,-17.21,35.07
10.438653,-0.61,30.58,-17.15,35.07
10.446956,-0.69,30.73,-17.21,35.22
10.458236,-0.57,30.78,-17.13,35.23
10.467390,-0.44,31.03,-17.19,35.48
10.477349,-0.10,31.11,-16.92,35.41
10.488734,0.09,31.14,-17.06,35.50
10.498131,-0.04,31.30,-17.14,35.69
10.507703,-0.22,31.09,-17.06,35.46
10.517457,-0.26,31.07,-17.08,35.45
10.526772,0.03,31.10,-17.21,35.54
10.539194,0.09,30.84,-17.26,35.35
10.547807,-0.11,31.03,-17.31,35.53
10.557587,-0.44,30.97,-17.37,35.51
10.567341,-0.60,30.86,-17.52,35.49
10.577232,-0.35,30.86,-17.42,35.44
10.597111,-0.29,30.97,-17.48,35.56
10.598622,-0.08,31.07,-17.60,35.71
10.608193,-0.16,31.10,-17.39,35.63
10.617642,-0.24,31.03,-17.14,35.45
10.628007,-0.07,30.94,-17.09,35.35
10.638996,-0.09,31.08,-17.21,35.53
10.648342,0.03,31.10,-17.23,35.55
10.657412,-0.05,31.03,-17.08,35.42
10.667808,0.03,31.10,-17.29,35.58
10.678071,0.21,30.93,-17.40,35.49
10.697007,0.15,30.87,-17.56,35.51
10.702429,0.27,31.03,-17.58,35.67
10.717036,0.41,31.07,-17.52,35.67
10.719389,0.47,31.13,-17.34,35.64
10.727629,0.21,31.11,-17.37,35.63
10.746863,0.31,31.20,-17.37,35.71
10.748291,0.25,31.02,-17.23,35.49
10.757077,0.03,31.01,-17.15,35.44
10.766475,0.13,30.92,-17.21,35.38
10.777530,-0.25,30.95,-17.29,35.46
10.789540,-0.35,30.86,-17.52,35.49
10.797391,-0.19,30.97,-17.58,35.61
10.808016,0.27,31.13,-17.52,35.72
10.817725,0.05,30.93,-17.58,35.57
10.830683,0.02,31.13,-17.43,35.68
10.850075,-0.04,31.27,-17.16,35.66
10.852210,-0.22,31.20,-17.04,35.55
10.867873,0.12,31.28,-17.19,35.69
10.870188,0.10,31.45,-17.04,35.77
10.877257,-0.16,31.16,-17.02,35.51
10.888427,-0.54,31.09,-17.04,35.46
10.897476,-0.52,31.02,-17.12,35.43
10.906982,-0.45,30.89,-17.19,35.35
10.917570,-0.37,30.70,-17.48,35.33
10.927964,-0.17,30.92,-17.35,35.45
10.939824,-0.25,30.98,-17.60,35.63
10.947212,-0.31,30.92,-17.93,35.75
10.957425,-0.21,30.92,-18.02,35.79
10.967597,-0.35,30.66,-18.06,35.59
10.977624,-0.37,30.83,-17.91,35.66
10.997181,-0.43,30.83,-17.91,35.66
10.998726,-0.33,30.91,-17.77,35.66
11.007664,-0.45,30.80,-17.83,35.59
11.016732,-0.39,30.44,-17.53,35.13
11.027549,-0.31,30.48,-17.32,35.06
11.039604,-0.15,30.55,-17.24,35.08
11.047314,0.15,30.72,-17.07,35.14
11.057480,0.36,30.50,-17.06,34.95
11.068372,0.26,30.49,-17.30,35.06
11.078401,0.13,30.56,-17.38,35.16
11.089631,0.11,30.73,-17.22,35.23
11.098258,0.05,31.05,-17.02,35.41
11.107233,0.07,30.85,-16.94,35.19
11.118313,-0.13,30.80,-16.90,35.13
11.131039,-0.07,30.96,-16.88,35.26
11.148372,-0.08,31.27,-16.89,35.54
11.150198,-0.04,31.33,-16.83,35.56
11.160400,0.06,31.24,-16.77,35.45
11.167643,0.12,31.19,-17.21,35.62
11.177189,0.19,30.93,-17.28,35.43
11.190794,0.37,31.13,-17.31,35.62
11.196948,0.43,31.03,-17.40,35.58
11.208417,0.19,30.94,-17.48,35.54
11.217470,0.23,30.85,-17.55,35.50
11.227919,0.27,30.73,-17.36,35.29
11.247292,0.35,30.95,-17.32,35.47
11.248879,0.43,30.85,-16.78,35.12
11.266910,0.59,31.09,-16.66,35.28
11.268608,0.61,30.98,-16.70,35.20
11.277749,0.77,31.23,-16.82,35.48
11.289067,0.85,31.15,-16.76,35.39
11.299897,0.73,31.14,-16.57,35.28
11.306851,0.50,31.44,-16.52,35.52
11.317140,0.49,31.38,-16.63,35.52
11.327472,0.50,31.57,-16.89,35.81
11.350981,0.40,31.48,-16.94,35.76
11.351922,0.16,31.62,-16.89,35.84
11.358814,0.14,31.46,-16.64,35.59
11.368524,0.14,31.42,-16.77,35.61
11.376972,0.22,31.43,-16.96,35.72
11.387129,0.44,31.40,-17.16,35.79
11.398284,0.17,31.10,-17.15,35.52
11.407986,-0.09,30.69,-16.99,35.08
11.418628,-0.07,30.75,-17.25,35.26
11.428061,0.19,30.67,-17.36,35.25
11.442490,0.29,30.85,-17.40,35.42
11.448215,0.41,30.74,-17.42,35.34
11.457883,0.29,30.76,-17.53,35.41
11.467927,0.39,30.61,-17.59,35.31
11.478299,0.53,30.73,-17.72,35.48
11.486970,0.93,31.15,-17.84,35.91
11.498106,0.87,30.99,-17.59,35.64
11.506916,0.73,31.00,-17.36,35.53
11.518487,0.63,30.77,-17.49,35.40
11.528260,0.57,30.90,-17.49,35.52
11.539129,0.59,30.88,-17.47,35.49
11.548562,0.65,30.70,-17.39,35.29
11.557778,0.73,30.82,-16.95,35.18
11.568123,0.86,30.45,-17.10,34.93
11.579215,0.90,30.32,-17.23,34.89
11.599703,0.90,30.19,-17.29,34.80
11.601575,0.74,30.25,-17.08,34.75
11.609747,0.70,30.35,-16.85,34.72
11.617869,0.70,30.26,-16.80,34.62
11.627437,0.64,30.44,-16.83,34.79
11.639081,0.70,30.33,-17.00,34.77
11.650370,0.44,30.53,-16.99,34.94
11.656800,0.26,30.50,-16.93,34.88
11.668132,0.36,30.51,-16.64,34.75
11.677969,0.60,30.47,-16.60,34.70
11.697310,0.80,30.72,-16.60,34.93
11.699107,0.88,30.74,-16.58,34.93
11.718330,0.98,30.79,-16.58,34.98
11.720153,0.85,30.94,-16.64,35.14
11.727654,0.85,30.94,-16.37,35.02
11.739926,0.75,31.29,-16.34,35.31
11.752605,0.67,31.39,-16.79,35.60
11.757493,0.66,31.64,-17.16,36.00
11.767375,0.55,31.27,-17.33,35.76
11.777963,0.59,31.32,-17.46,35.87
11.790095,0.30,31.43,-17.54,36.00
11.797162,0.38,31.38,-17.66,36.01
11.807298,0.38,31.41,-17.89,36.15
11.817717,0.63,31.31,-17.85,36.05
11.828596,0.55,31.29,-18.00,36.11
11.841044,0.35,31.05,-17.77,35.77
11.847512,0.34,31.30,-17.68,35.95
11.856817,0.34,31.34,-17.54,35.92
11.867949,0.45,31.29,-17.44,35.83
11.879331,0.36,31.34,-17.43,35.87
11.888573,0.14,31.24,-17.25,35.69
11.897158,0.19,31.02,-17.33,35.53
11.907385,0.27,31.23,-17.08,35.59
11.917694,0.28,31.33,-17.23,35.76
11.926646,0.33,31.11,-17.46,35.67
11.947731,0.29,31.02,-17.50,35.61
11.949335,0.29,30.80,-17.32,35.34
11.972151,0.37,30.69,-17.24,35.21
11.973979,0.59,30.80,-17.36,35.36
11.977421,0.47,30.96,-17.26,35.45
11.987787,0.33,30.57,-17.22,35.08
11.997332,0.23,30.57,-17.18,35.07
12.007597,0.19,30.79,-16.91,35.13
12.017395,0.13,30.89,-16.74,35.13
12.027619,0.09,31.10,-17.11,35.50
12.040076,0.09,31.07,-16.98,35.40
12.047524,-0.01,30.88,-17.03,35.27
12.058115,-0.11,30.79,-17.07,35.21
12.068685,0.03,31.01,-17.21,35.46
12.082474,0.21,30.99,-16.96,35.33
12.088327,0.23,30.97,-17.15,35.40
12.097855,0.41,30.77,-17.20,35.25
12.108108,0.65,30.73,-16.87,35.07
12.117519,0.51,30.74,-16.87,35.07
12.126824,0.57,30.95,-16.82,35.23
12.138641,0.57,30.99,-16.95,35.33
12.147797,0.53,31.12,-16.72,35.33
12.159771,0.47,31.16,-16.82,35.41
12.168047,0.27,30.94,-16.68,35.16
12.178464,0.17,31.12,-16.92,35.42
12.193805,-0.15,31.02,-16.98,35.36
12.197258,-0.02,31.14,-17.12,35.53
12.208180,-0.01,30.97,-17.21,35.43
12.217474,-0.10,31.24,-17.31,35.72
12.228082,-0.18,31.22,-17.56,35.82
12.239440,-0.38,31.21,-17.49,35.78
12.247859,-0.14,31.30,-17.49,35.85
12.258499,-0.32,31.50,-17.24,35.91
12.269365,-0.14,31.43,-17.14,35.80
12.281642,-0.04,31.56,-17.01,35.85
12.301430,-0.22,31.63,-16.62,35.73
12.303076,-0.06,31.30,-16.31,35.30
12.307862,0.02,31.29,-16.15,35.21
12.317512,0.28,31.35,-16.26,35.32
12.326898,0.16,31.50,-16.35,35.49
